"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.913288907E0,-2.874755859E-2,3.356170654E-1,-3.173126221E0,3.190955225E0
3.917286710E0,-3.407287598E-2,3.366851807E-1,-3.173126221E0,3.191120161E0
3.921253995E0,-3.088378906E-2,3.441467285E-1,-3.175262451E0,3.194007266E0
3.925221280E0,-2.661132812E-2,3.409423828E-1,-3.177398682E0,3.195749091E0
3.929188565E0,-2.235412598E-2,3.377532959E-1,-3.179519653E0,3.197486860E0
3.933186368E0,-2.342224121E-2,3.388214111E-1,-3.182723999E0,3.200793746E0
3.937153653E0,-3.193664551E-2,3.430786133E-1,-3.185913086E0,3.204491391E0
3.941120938E0,-3.193664551E-2,3.377532959E-1,-3.183776855E0,3.201801415E0
3.945057706E0,-2.661132812E-2,3.292236328E-1,-3.184844971E0,3.201926584E0
3.949024991E0,-2.555847168E-2,3.217773438E-1,-3.189102173E0,3.205396475E0
3.953022794E0,-2.661132812E-2,3.185729980E-1,-3.191238403E0,3.207210543E0
3.957020596E0,-2.767944336E-2,3.249664307E-1,-3.193374634E0,3.209986119E0
3.960957364E0,-3.300476074E-2,3.281555176E-1,-3.196563721E0,3.213533099E0
3.964924649E0,-2.767944336E-2,3.196411133E-1,-3.197631836E0,3.213687283E0
3.968891934E0,-2.555847168E-2,3.111114502E-1,-3.201889038E0,3.217069627E0
3.972859219E0,-2.874755859E-2,3.100585938E-1,-3.205093384E0,3.220184211E0
3.976826504E0,-3.726196289E-2,3.164520264E-1,-3.207214355E0,3.223003919E0
3.980793790E0,-3.300476074E-2,3.238983154E-1,-3.208282471E0,3.224759812E0
3.984791592E0,-3.407287598E-2,3.196411133E-1,-3.211486816E0,3.227534504E0
3.988758878E0,-3.620910645E-2,3.132476807E-1,-3.214675903E0,3.230104700E0
3.992726163E0,-3.726196289E-2,3.079223633E-1,-3.216812134E0,3.231730951E0
3.996693448E0,-4.153442383E-2,3.111114502E-1,-3.220001221E0,3.235262478E0
4.000660733E0,-4.365539551E-2,3.164520264E-1,-3.221069336E0,3.236871228E0
4.004628018E0,-4.153442383E-2,3.185729980E-1,-3.223190308E0,3.239161870E0
4.008595303E0,-4.365539551E-2,3.153839111E-1,-3.223190308E0,3.238877670E0
4.012562588E0,-4.579162598E-2,3.111114502E-1,-3.224258423E0,3.239557004E0
4.016560391E0,-5.218505859E-2,3.100585938E-1,-3.226394653E0,3.241678897E0
4.020527676E0,-5.004882812E-2,3.111114502E-1,-3.224258423E0,3.239619977E0
4.024494962E0,-4.685974121E-2,3.143157959E-1,-3.224258423E0,3.239881577E0
4.028462247E0,-4.472351074E-2,3.153839111E-1,-3.224258423E0,3.239955182E0
4.032429532E0,-4.472351074E-2,3.196411133E-1,-3.223190308E0,3.239309555E0
4.036396817E0,-4.579162598E-2,3.185729980E-1,-3.225326538E0,3.241344922E0
4.040364102E0,-4.472351074E-2,3.185729980E-1,-3.225326538E0,3.241330009E0
4.044331387E0,-4.472351074E-2,3.207092285E-1,-3.224258423E0,3.240477894E0
4.048329190E0,-4.046630859E-2,3.228302002E-1,-3.226394653E0,3.242757980E0
4.052296475E0,-4.046630859E-2,3.260345459E-1,-3.227462769E0,3.244141176E0
4.056263760E0,-4.046630859E-2,3.281555176E-1,-3.226394653E0,3.243292467E0
4.060231045E0,-3.939819336E-2,3.292236328E-1,-3.224258423E0,3.241262531E0
4.064289883E0,-4.153442383E-2,3.324279785E-1,-3.226394653E0,3.243741039E0
4.072163419E0,-3.407287598E-2,3.281555176E-1,-3.224258423E0,3.241093856E0
4.076130704E0,-3.300476074E-2,3.271026611E-1,-3.226394653E0,3.243101590E0
4.080097989E0,-3.193664551E-2,3.281555176E-1,-3.227462769E0,3.244259841E0
4.084065274E0,-3.514099121E-2,3.302917480E-1,-3.227462769E0,3.244509740E0
4.088032559E0,-3.620910645E-2,3.366851807E-1,-3.230651855E0,3.248350262E0
4.091999844E0,-3.088378906E-2,3.324279785E-1,-3.230651855E0,3.247856767E0
4.095967129E0,-2.981567383E-2,3.302917480E-1,-3.234909058E0,3.251863808E0
4.099934415E0,-2.981567383E-2,3.281555176E-1,-3.238113403E0,3.254835392E0
4.103932217E0,-2.767944336E-2,3.302917480E-1,-3.240234375E0,3.257142551E0
4.107899503E0,-2.874755859E-2,3.356170654E-1,-3.242370605E0,3.259820912E0
4.111866788E0,-2.874755859E-2,3.345489502E-1,-3.244506836E0,3.261835991E0
4.115834073E0,-2.767944336E-2,3.302917480E-1,-3.245574951E0,3.262455449E0
4.119801358E0,-2.981567383E-2,3.292236328E-1,-3.249832153E0,3.266601629E0
4.123768643E0,-3.088378906E-2,3.228302002E-1,-3.251953125E0,3.268083884E0
4.127735928E0,-3.300476074E-2,3.238983154E-1,-3.255157471E0,3.271398721E0
4.131733731E0,-3.407287598E-2,3.292236328E-1,-3.259414673E0,3.276176609E0
4.135701016E0,-3.514099121E-2,3.313598633E-1,-3.259414673E0,3.276403250E0
4.139668301E0,-3.407287598E-2,3.271026611E-1,-3.261550903E0,3.278089597E0
4.143635587E0,-3.939819336E-2,3.217773438E-1,-3.265808105E0,3.281858537E0
4.147602872E0,-4.260253906E-2,3.207092285E-1,-3.270065308E0,3.286030508E0
4.151570157E0,-4.153442383E-2,3.249664307E-1,-3.272201538E0,3.288560657E0
4.155537442E0,-3.939819336E-2,3.238983154E-1,-3.274337769E0,3.290554689E0
4.159504727E0,-4.046630859E-2,3.228302002E-1,-3.276458740E0,3.292573270E0
4.163502530E0,-4.260253906E-2,3.260345459E-1,-3.277526855E0,3.293978717E0
4.167469815E0,-4.579162598E-2,3.228302002E-1,-3.280715942E0,3.296879328E0
4.171437100E0,-4.579162598E-2,3.185729980E-1,-3.282852173E0,3.298591217E0
4.175404385E0,-4.579162598E-2,3.207092285E-1,-3.286041260E0,3.301971902E0
4.179371670E0,-4.472351074E-2,3.249664307E-1,-3.288177490E0,3.304499142E0
4.183338956E0,-4.472351074E-2,3.292236328E-1,-3.291381836E0,3.308108641E0
4.187306241E0,-4.365539551E-2,3.281555176E-1,-3.294570923E0,3.311161338E0
4.191304044E0,-4.472351074E-2,3.313598633E-1,-3.293502808E0,3.310432041E0
4.195271329E0,-4.260253906E-2,3.281555176E-1,-3.299896240E0,3.316446323E0
4.199238614E0,-3.833007812E-2,3.302917480E-1,-3.302032471E0,3.318731726E0
4.203205899E0,-3.726196289E-2,3.334960938E-1,-3.300964355E0,3.317977362E0
4.207173184E0,-3.833007812E-2,3.366851807E-1,-3.303085327E0,3.320421477E0
4.211140469E0,-3.833007812E-2,3.345489502E-1,-3.304153442E0,3.321268156E0
4.215107754E0,-3.939819336E-2,3.324279785E-1,-3.306289673E0,3.323193040E0
4.219075040E0,-3.620910645E-2,3.324279785E-1,-3.307357788E0,3.324219457E0
4.223072842E0,-3.514099121E-2,3.324279785E-1,-3.311614990E0,3.328443644E0
4.227040128E0,-3.407287598E-2,3.409423828E-1,-3.311614990E0,3.329293696E0
4.231007413E0,-3.193664551E-2,3.462677002E-1,-3.315872192E0,3.334056038E0
4.234974698E0,-3.407287598E-2,3.494720459E-1,-3.316940308E0,3.335473681E0
4.238941983E0,-3.514099121E-2,3.420104980E-1,-3.319076538E0,3.336836097E0
4.242909268E0,-3.726196289E-2,3.388214111E-1,-3.323333740E0,3.340768707E0
4.246876553E0,-3.514099121E-2,3.473358154E-1,-3.325469971E0,3.343744545E0
4.250843838E0,-3.407287598E-2,3.547973633E-1,-3.324401855E0,3.343454774E0
4.254841641E0,-3.193664551E-2,3.505401611E-1,-3.329727173E0,3.348280365E0
4.258808926E0,-3.407287598E-2,3.366851807E-1,-3.332916260E0,3.350052039E0
4.262776212E0,-3.726196289E-2,3.377532959E-1,-3.339309692E0,3.356554031E0
4.266743497E0,-4.046630859E-2,3.494720459E-1,-3.339309692E0,3.357790561E0
4.270710782E0,-3.726196289E-2,3.515930176E-1,-3.344635010E0,3.363270648E0
4.274678067E0,-3.407287598E-2,3.366851807E-1,-3.349960327E0,3.367009365E0
4.278675870E0,-3.939819336E-2,3.302917480E-1,-3.353164673E0,3.369622854E0
4.282643155E0,-4.472351074E-2,3.409423828E-1,-3.358489990E0,3.376047529E0
4.286610440E0,-4.260253906E-2,3.494720459E-1,-3.360610962E0,3.379001587E0
4.290577725E0,-3.833007812E-2,3.441467285E-1,-3.367004395E0,3.384763619E0
4.294545010E0,-3.833007812E-2,3.271026611E-1,-3.370208740E0,3.386262290E0
4.298512295E0,-4.153442383E-2,3.228302002E-1,-3.376602173E0,3.392253923E0
4.302479581E0,-4.685974121E-2,3.334960938E-1,-3.378723145E0,3.395465442E0
4.306446866E0,-4.365539551E-2,3.388214111E-1,-3.382980347E0,3.400185549E0
4.310444669E0,-4.046630859E-2,3.345489502E-1,-3.389373779E0,3.406085016E0
4.314411954E0,-3.939819336E-2,3.313598633E-1,-3.391510010E0,3.407886695E0
4.318379239E0,-4.260253906E-2,3.324279785E-1,-3.396835327E0,3.413328812E0
4.322346524E0,-4.472351074E-2,3.366851807E-1,-3.403228760E0,3.420134953E0
4.326313809E0,-4.365539551E-2,3.420104980E-1,-3.407485962E0,3.424885043E0
4.330281094E0,-4.153442383E-2,3.441467285E-1,-3.411743164E0,3.429308020E0
4.334248379E0,-3.726196289E-2,3.388214111E-1,-3.416015625E0,3.432979923E0
4.338215665E0,-4.046630859E-2,3.409423828E-1,-3.424530029E0,3.441698004E0
4.342213467E0,-4.365539551E-2,3.494720459E-1,-3.427734375E0,3.445779948E0
4.346180753E0,-4.153442383E-2,3.558654785E-1,-3.435180664E0,3.453814057E0
4.350148038E0,-3.620910645E-2,3.526611328E-1,-3.439453125E0,3.457675342E0
4.354115323E0,-3.514099121E-2,3.484039307E-1,-3.447967529E0,3.465703431E0
4.358082608E0,-4.046630859E-2,3.537292480E-1,-3.454360962E0,3.472660588E0
4.362049893E0,-4.260253906E-2,3.622436523E-1,-3.461822510E0,3.480984132E0
4.366017178E0,-3.833007812E-2,3.622436523E-1,-3.469268799E0,3.488339957E0
4.369984463E0,-3.726196289E-2,3.579864502E-1,-3.477798462E0,3.496373106E0
4.373982266E0,-4.046630859E-2,3.558654785E-1,-3.483123779E0,3.501489543E0
4.377949551E0,-4.365539551E-2,3.579864502E-1,-3.489517212E0,3.508103542E0
4.381916837E0,-4.365539551E-2,3.579864502E-1,-3.494842529E0,3.513400688E0
4.385884122E0,-4.472351074E-2,3.515930176E-1,-3.502304077E0,3.520191996E0
4.389851407E0,-4.685974121E-2,3.430786133E-1,-3.508682251E0,3.525726862E0
4.393818692E0,-4.685974121E-2,3.484039307E-1,-3.514007568E0,3.531547865E0
4.397785977E0,-4.685974121E-2,3.558654785E-1,-3.521469116E0,3.539714792E0
4.401753262E0,-4.579162598E-2,3.515930176E-1,-3.529998779E0,3.547760689E0
4.405751065E0,-4.579162598E-2,3.494720459E-1,-3.535324097E0,3.552850131E0
4.409718350E0,-4.898071289E-2,3.462677002E-1,-3.541717529E0,3.558941344E0
4.413685635E0,-5.004882812E-2,3.484039307E-1,-3.548095703E0,3.565511647E0
4.417652920E0,-5.111694336E-2,3.547973633E-1,-3.553436279E0,3.571470776E0
4.421620206E0,-4.792785645E-2,3.547973633E-1,-3.559814453E0,3.577772658E0
4.425587491E0,-4.472351074E-2,3.494720459E-1,-3.565155029E0,3.582521638E0
4.429554776E0,-4.472351074E-2,3.484039307E-1,-3.571533203E0,3.588765096E0
4.433522061E0,-4.898071289E-2,3.494720459E-1,-3.573669434E0,3.591050409E0
4.437519864E0,-4.898071289E-2,3.537292480E-1,-3.580062866E0,3.597829014E0
4.441487149E0,-4.579162598E-2,3.569183350E-1,-3.583251953E0,3.601275070E0
4.445454434E0,-4.365539551E-2,3.547973633E-1,-3.588577271E0,3.606338003E0
4.449421719E0,-4.579162598E-2,3.601226807E-1,-3.592849731E0,3.611143089E0
4.453389004E0,-4.579162598E-2,3.622436523E-1,-3.598175049E0,3.616653290E0
4.457356290E0,-4.472351074E-2,3.675842285E-1,-3.604568481E0,3.623538643E0
4.461323575E0,-4.365539551E-2,3.686370850E-1,-3.609893799E0,3.628929916E0
4.465321378E0,-4.260253906E-2,3.686370850E-1,-3.614151001E0,3.633152314E0
4.469288663E0,-4.472351074E-2,3.675842285E-1,-3.617340088E0,3.636243621E0
4.473255948E0,-4.472351074E-2,3.707733154E-1,-3.619476318E0,3.638692329E0
4.477223233E0,-4.260253906E-2,3.750305176E-1,-3.624801636E0,3.644399781E0
4.481190518E0,-4.260253906E-2,3.814239502E-1,-3.630126953E0,3.650359010E0
4.485157803E0,-3.939819336E-2,3.824920654E-1,-3.636520386E0,3.656792709E0
4.489125088E0,-4.153442383E-2,3.814239502E-1,-3.640777588E0,3.660938511E0
4.493092374E0,-4.153442383E-2,3.803558350E-1,-3.640777588E0,3.660827381E0
4.497059659E0,-4.472351074E-2,3.814239502E-1,-3.646102905E0,3.666272060E0
4.501026944E0,-4.260253906E-2,3.878173828E-1,-3.649307251E0,3.670103638E0
4.505024747E0,-3.939819336E-2,3.952789307E-1,-3.652496338E0,3.674034179E0
4.508992032E0,-3.833007812E-2,3.942108154E-1,-3.658889771E0,3.680264354E0
4.512959317E0,-4.046630859E-2,3.899536133E-1,-3.663146973E0,3.684066651E0
4.516926602E0,-4.260253906E-2,3.899536133E-1,-3.665283203E0,3.686214828E0
4.520893887E0,-4.365539551E-2,3.856811523E-1,-3.670608521E0,3.691073374E0
4.524861172E0,-4.472351074E-2,3.867492676E-1,-3.674865723E0,3.695431405E0
4.528828458E0,-4.153442383E-2,3.931427002E-1,-3.679138184E0,3.700316752E0
4.532795743E0,-3.726196289E-2,3.910064697E-1,-3.683395386E0,3.704278078E0
4.536763028E0,-3.833007812E-2,3.846282959E-1,-3.688720703E0,3.708917436E0
4.540760831E0,-4.365539551E-2,3.824920654E-1,-3.695114136E0,3.715114325E0
4.544728116E0,-4.365539551E-2,3.814239502E-1,-3.700439453E0,3.720301355E0
4.548695401E0,-4.046630859E-2,3.782348633E-1,-3.703628540E0,3.723112071E0
4.552662686E0,-4.046630859E-2,3.792877197E-1,-3.710021973E0,3.729579029E0
4.556629971E0,-4.260253906E-2,3.814239502E-1,-3.714279175E0,3.734055301E0
4.560597256E0,-4.260253906E-2,3.814239502E-1,-3.719604492E0,3.739352455E0
4.564564542E0,-4.260253906E-2,3.803558350E-1,-3.724929810E0,3.744541043E0
4.568531827E0,-4.260253906E-2,3.750305176E-1,-3.730270386E0,3.749317273E0
4.572499112E0,-4.365539551E-2,3.718414307E-1,-3.733459473E0,3.752184894E0
4.576466397E0,-4.365539551E-2,3.750305176E-1,-3.738784790E0,3.757800605E0
4.580464200E0,-4.472351074E-2,3.782348633E-1,-3.744110107E0,3.763432250E0
4.584431485E0,-4.365539551E-2,3.739624023E-1,-3.748367310E0,3.767228578E0
4.588398770E0,-4.472351074E-2,3.707733154E-1,-3.752639771E0,3.771177308E0
4.592366055E0,-4.685974121E-2,3.707733154E-1,-3.756896973E0,3.775439517E0
4.596363858E0,-4.472351074E-2,3.729095459E-1,-3.761154175E0,3.779860110E0
4.600300626E0,-4.365539551E-2,3.707733154E-1,-3.767547607E0,3.785999686E0
4.604267911E0,-4.579162598E-2,3.729095459E-1,-3.770736694E0,3.789408083E0
4.608235196E0,-4.579162598E-2,3.739624023E-1,-3.772872925E0,3.791637490E0
4.612232999E0,-4.365539551E-2,3.782348633E-1,-3.780334473E0,3.799459979E0
4.616200284E0,-4.579162598E-2,3.792877197E-1,-3.785659790E0,3.804888447E0
4.620167569E0,-4.579162598E-2,3.792877197E-1,-3.786727905E0,3.805951166E0
4.624134854E0,-4.685974121E-2,3.803558350E-1,-3.789916992E0,3.809243653E0
4.628102139E0,-4.685974121E-2,3.824920654E-1,-3.794174194E0,3.813692939E0
4.632069424E0,-4.685974121E-2,3.824920654E-1,-3.795242310E0,3.814755589E0
4.636036710E0,-4.472351074E-2,3.824920654E-1,-3.800567627E0,3.820028097E0
4.640003995E0,-4.579162598E-2,3.824920654E-1,-3.803771973E0,3.823228776E0
4.644001797E0,-4.579162598E-2,3.878173828E-1,-3.806961060E0,3.826937641E0
4.647969083E0,-4.685974121E-2,3.856811523E-1,-3.810165405E0,3.829922480E0
4.651936368E0,-4.792785645E-2,3.867492676E-1,-3.816543579E0,3.836388532E0
4.655903653E0,-4.898071289E-2,3.888854980E-1,-3.817611694E0,3.837680301E0
4.659870938E0,-4.579162598E-2,3.878173828E-1,-3.819747925E0,3.839657980E0
4.663838223E0,-4.685974121E-2,3.899536133E-1,-3.825073242E0,3.845184646E0
4.667805508E0,-4.365539551E-2,3.846282959E-1,-3.827209473E0,3.846735898E0
4.671772794E0,-4.472351074E-2,3.867492676E-1,-3.834655762E0,3.854368950E0
4.675770596E0,-4.579162598E-2,3.856811523E-1,-3.836791992E0,3.856399826E0
4.679737881E0,-4.579162598E-2,3.867492676E-1,-3.839981079E0,3.859679593E0
4.683705167E0,-4.898071289E-2,3.846282959E-1,-3.842117310E0,3.861632227E0
4.687672452E0,-4.685974121E-2,3.835601807E-1,-3.847442627E0,3.866798290E0
4.691639737E0,-4.260253906E-2,3.878173828E-1,-3.850631714E0,3.870346482E0
4.695607022E0,-4.472351074E-2,3.888854980E-1,-3.854904175E0,3.874728161E0
4.699574307E0,-4.472351074E-2,3.867492676E-1,-3.860229492E0,3.879812743E0
4.703572110E0,-4.579162598E-2,3.867492676E-1,-3.864486694E0,3.884060926E0
4.707539395E0,-4.579162598E-2,3.856811523E-1,-3.867675781E0,3.887127831E0
4.711506680E0,-4.685974121E-2,3.824920654E-1,-3.873016357E0,3.892139735E0
4.715473965E0,-4.472351074E-2,3.846282959E-1,-3.874069214E0,3.893372753E0
4.719441251E0,-4.792785645E-2,3.878173828E-1,-3.880462646E0,3.900088429E0
4.723408536E0,-4.685974121E-2,3.931427002E-1,-3.881530762E0,3.901671190E0
4.727375821E0,-4.792785645E-2,3.910064697E-1,-3.886856079E0,3.906767630E0
4.731343106E0,-4.579162598E-2,3.920745850E-1,-3.891113281E0,3.911084494E0
4.735340909E0,-4.472351074E-2,3.846282959E-1,-3.893249512E0,3.912458419E0
4.739308194E0,-4.472351074E-2,3.878173828E-1,-3.896438599E0,3.915946408E0
4.743275479E0,-4.472351074E-2,3.899536133E-1,-3.899642944E0,3.919346770E0
4.747242764E0,-4.472351074E-2,3.973999023E-1,-3.899642944E0,3.920094638E0
4.751210049E0,-4.792785645E-2,3.973999023E-1,-3.903900146E0,3.924367480E0
4.755177335E0,-4.792785645E-2,3.931427002E-1,-3.906036377E0,3.926063988E0
4.759144620E0,-4.579162598E-2,3.920745850E-1,-3.911361694E0,3.931230044E0
4.763111905E0,-4.365539551E-2,3.920745850E-1,-3.914550781E0,3.934378743E0
4.767109708E0,-4.579162598E-2,3.952789307E-1,-3.914550781E0,3.934723640E0
4.771076993E0,-4.472351074E-2,3.984680176E-1,-3.917755127E0,3.938220688E0
4.775044278E0,-4.685974121E-2,4.016723633E-1,-3.922012329E0,3.942805756E0
4.779011563E0,-4.579162598E-2,3.995361328E-1,-3.925201416E0,3.945748617E0
4.782978848E0,-4.472351074E-2,3.984680176E-1,-3.928405762E0,3.948816124E0
4.786946133E0,-4.579162598E-2,3.963317871E-1,-3.930526733E0,3.950723498E0
4.790913419E0,-4.685974121E-2,3.963317871E-1,-3.935852051E0,3.956034136E0
4.794911221E0,-4.792785645E-2,3.973999023E-1,-3.936920166E0,3.957216718E0
4.798878506E0,-4.472351074E-2,4.027252197E-1,-3.939056396E0,3.959842559E0
4.802845792E0,-4.472351074E-2,4.037933350E-1,-3.942245483E0,3.963123604E0
4.806813077E0,-4.260253906E-2,3.984680176E-1,-3.944381714E0,3.964686475E0
4.810780362E0,-4.472351074E-2,3.973999023E-1,-3.950775146E0,3.970963502E0
4.814747647E0,-4.472351074E-2,3.973999023E-1,-3.952911377E0,3.973088878E0
4.818745450E0,-4.579162598E-2,4.016723633E-1,-3.953964233E0,3.974578056E0
4.822712735E0,-4.579162598E-2,4.037933350E-1,-3.957168579E0,3.977980530E0
4.826680020E0,-4.579162598E-2,4.027252197E-1,-3.960357666E0,3.981044752E0
4.830647305E0,-4.685974121E-2,3.995361328E-1,-3.963562012E0,3.983923792E0
4.834614590E0,-4.792785645E-2,4.048614502E-1,-3.965682983E0,3.986583926E0
4.838581876E0,-4.472351074E-2,4.027252197E-1,-3.967819214E0,3.988455479E0
4.842549161E0,-4.260253906E-2,4.006042480E-1,-3.971008301E0,3.991391445E0
4.846516446E0,-4.365539551E-2,3.984680176E-1,-3.974212646E0,3.994377137E0
4.850483731E0,-4.579162598E-2,4.006042480E-1,-3.975280762E0,3.995677386E0
4.854481534E0,-4.579162598E-2,4.059295654E-1,-3.976333618E0,3.997262154E0
4.858448819E0,-4.579162598E-2,4.037933350E-1,-3.980606079E0,4.001296126E0
4.862416104E0,-4.365539551E-2,3.984680176E-1,-3.983795166E0,4.003911398E0
4.866383389E0,-4.365539551E-2,4.016723633E-1,-3.984863281E0,4.005294228E0
4.870350674E0,-4.579162598E-2,4.016723633E-1,-3.989120483E0,4.009553565E0
4.874317960E0,-4.685974121E-2,4.048614502E-1,-3.990188599E0,4.010949225E0
4.878285245E0,-4.685974121E-2,4.059295654E-1,-3.992324829E0,4.013182302E0
4.882252530E0,-5.004882812E-2,4.048614502E-1,-3.995513916E0,4.016285489E0
4.886250333E0,-4.685974121E-2,4.027252197E-1,-3.996582031E0,4.017094892E0
4.890217618E0,-4.472351074E-2,4.027252197E-1,-3.998703003E0,4.019180700E0
4.894184903E0,-4.579162598E-2,4.069976807E-1,-4.002975464E0,4.023873327E0
4.898152188E0,-4.579162598E-2,4.069976807E-1,-4.004043579E0,4.024935896E0
4.902119473E0,-4.472351074E-2,4.069976807E-1,-4.005096436E0,4.025971282E0
4.906086758E0,-4.792785645E-2,4.048614502E-1,-4.006164551E0,4.026855384E0
4.910054044E0,-4.685974121E-2,4.048614502E-1,-4.008300781E0,4.028968079E0
4.914051846E0,-4.472351074E-2,4.069976807E-1,-4.011489868E0,4.032331617E0
4.918019131E0,-4.046630859E-2,4.069976807E-1,-4.011489868E0,4.032286646E0
4.921986417E0,-4.472351074E-2,4.080505371E-1,-4.013626099E0,4.034563160E0
4.925953702E0,-4.579162598E-2,4.080505371E-1,-4.014694214E0,4.035637712E0
4.929920987E0,-4.579162598E-2,4.080505371E-1,-4.016815186E0,4.037747683E0
4.933888272E0,-4.260253906E-2,4.037933350E-1,-4.017883301E0,4.038347466E0
4.937855557E0,-4.472351074E-2,4.059295654E-1,-4.020019531E0,4.040709843E0
4.941822842E0,-4.365539551E-2,4.069976807E-1,-4.018951416E0,4.039742986E0
4.945790128E0,-4.472351074E-2,4.112548828E-1,-4.020019531E0,4.041248298E0
4.949787930E0,-4.365539551E-2,4.112548828E-1,-4.021087646E0,4.042299127E0
4.953755215E0,-4.260253906E-2,4.080505371E-1,-4.023208618E0,4.044073170E0
4.957722501E0,-3.939819336E-2,4.027252197E-1,-4.022140503E0,4.042444068E0
4.961689786E0,-4.365539551E-2,4.069976807E-1,-4.024276733E0,4.045040931E0
4.965657071E0,-4.260253906E-2,4.080505371E-1,-4.026412964E0,4.047260996E0
4.969624356E0,-4.579162598E-2,4.091186523E-1,-4.028533936E0,4.049513627E0
4.973591641E0,-4.472351074E-2,4.133911133E-1,-4.028533936E0,4.049935564E0
4.977558926E0,-4.153442383E-2,4.059295654E-1,-4.029602051E0,4.050209452E0
4.981556729E0,-3.939819336E-2,4.027252197E-1,-4.028533936E0,4.048805440E0
4.985524014E0,-4.472351074E-2,4.091186523E-1,-4.029602051E0,4.050564276E0
4.989491299E0,-4.472351074E-2,4.133911133E-1,-4.028533936E0,4.049935564E0
4.993458585E0,-4.472351074E-2,4.101867676E-1,-4.031738281E0,4.052797422E0
4.997425870E0,-4.260253906E-2,4.048614502E-1,-4.031738281E0,4.052239053E0
5.001393155E0,-4.365539551E-2,4.006042480E-1,-4.033859253E0,4.053937596E0
5.005360440E0,-4.685974121E-2,4.069976807E-1,-4.031738281E0,4.052500033E0
5.009327725E0,-4.792785645E-2,4.123229980E-1,-4.029602051E0,4.050925823E0
5.013325528E0,-4.792785645E-2,4.101867676E-1,-4.031738281E0,4.052834049E0
5.017323331E0,-4.685974121E-2,4.101867676E-1,-4.031738281E0,4.052821559E0
5.021290616E0,-5.004882812E-2,4.101867676E-1,-4.033859253E0,4.054969610E0
5.025227383E0,-5.111694336E-2,4.080505371E-1,-4.032791138E0,4.053704792E0
5.029194669E0,-5.111694336E-2,4.080505371E-1,-4.030670166E0,4.051594769E0
5.033161954E0,-5.218505859E-2,4.155120850E-1,-4.030670166E0,4.052366662E0
5.037159756E0,-5.111694336E-2,4.165802002E-1,-4.031738281E0,4.053525080E0
5.041127042E0,-5.004882812E-2,4.144439697E-1,-4.027465820E0,4.049043050E0
5.045094327E0,-4.898071289E-2,4.080505371E-1,-4.029602051E0,4.050505776E0
5.049061612E0,-5.004882812E-2,4.059295654E-1,-4.027465820E0,4.048180410E0
5.053028897E0,-5.111694336E-2,4.155120850E-1,-4.026412964E0,4.048118648E0
5.056996182E0,-4.792785645E-2,4.187164307E-1,-4.026412964E0,4.048409797E0
5.060963467E0,-4.685974121E-2,4.144439697E-1,-4.024276733E0,4.045832778E0
5.064930753E0,-4.792785645E-2,4.144439697E-1,-4.022140503E0,4.043720454E0
5.068898038E0,-4.792785645E-2,4.165802002E-1,-4.023208618E0,4.045002315E0
5.072895840E0,-4.792785645E-2,4.165802002E-1,-4.021087646E0,4.042892777E0
5.076863126E0,-4.792785645E-2,4.187164307E-1,-4.020019531E0,4.042051158E0
